"","signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"48","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000171951.5","protein_coding","SCG2",NA
"49","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000115414.21","protein_coding","FN1",NA
"50","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000118785.15","protein_coding","SPP1",NA
"51","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000086991.13","protein_coding","NOX4",NA
"52","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000104368.19","protein_coding","PLAT",NA
"53","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000134460.18","protein_coding","IL2RA",NA
"54","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000117586.11","protein_coding","TNFSF4",NA
"55","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000168610.16","protein_coding","STAT3",NA
"56","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000134057.15","protein_coding","CCNB1",NA
"57","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000128335.14","protein_coding","APOL2",NA
"58","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000196352.18","protein_coding","CD55",NA
"59","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000072274.13","protein_coding","TFRC",NA
"60","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000139178.12","protein_coding","C1RL",NA
"61","IPRES_Hugo","MS_RESP_TO_WOUNDING_UP_IN_MAPKi_aPDL1_NR","ENSG00000103528.17","protein_coding","SYT17",NA
